,number_of_nodes,number_of_edges,is_connected,diameter,maximum_degree,minimum_degree,average_degree,betweenness_centrality,eigenvector_centrality,global_clustering_coefficient,average_clustering_coefficient,modularity,number_of_communities,average_shortest_path_length,shortest_paths,assortativity_coefficient,label
151,47,102,False,10,7,0,4.340425531914893,50.234042553191486,0.42362995809568205,0.4197247706422018,0.46145124716553304,0.5011053440984237,47,3.6146179401993357,0.0,0.329518585075191,9
152,43,78,False,11,8,0,3.627906976744186,29.069767441860463,0.2936665950878506,0.5046728971962616,0.47301587301587295,0.5410913872452334,43,3.6371308016877637,0.0,0.6101059494702534,9
153,56,109,False,11,8,0,3.892857142857143,77.83928571428571,0.2670031675152894,0.4326241134751773,0.4936190476190477,0.5839575793283394,56,4.418823529411765,0.0,0.36275245419871144,9
154,49,103,False,8,8,0,4.204081632653061,45.816326530612244,0.34082395915846886,0.4351648351648352,0.5267573696145124,0.47553963615797906,49,3.486157253599114,0.0,0.34348441926345563,9
155,44,78,False,9,8,0,3.5454545454545454,54.31818181818182,0.26097497920764234,0.41007194244604317,0.48687423687423703,0.5542406311637083,44,4.064102564102564,0.0,0.27946791476782856,9
156,45,76,False,13,8,0,3.3777777777777778,46.77777777777778,0.26600655389882166,0.48514851485148514,0.47394957983193275,0.5139369806094183,45,4.341269841269841,0.0,0.5098690639046316,9
157,51,103,False,11,8,0,4.03921568627451,63.529411764705884,0.3024052369698036,0.42142857142857143,0.44962962962962966,0.5166839475916675,51,3.9972247918593893,0.0,0.34653426330929643,9
158,58,111,False,10,8,0,3.8275862068965516,63.827586206896555,0.24630932764821328,0.41150442477876104,0.4729662698412698,0.5484538592646702,58,4.019575856443719,0.0,0.48147212928476624,9
159,59,121,False,10,8,0,4.101694915254237,66.01694915254237,0.26610291273381653,0.4099009900990099,0.41478937728937726,0.541219862031282,59,4.040593286494926,0.0,0.5768022840827977,9
160,58,119,False,10,8,0,4.103448275862069,74.32758620689656,0.2995733549707816,0.4074074074074074,0.4736227824463118,0.5287762163689005,58,4.12844702467344,0.0,0.3324153406772758,9
161,44,74,False,9,8,0,3.3636363636363638,39.24999999999999,0.27081487256471193,0.422680412371134,0.4551948051948052,0.4961650840029218,44,3.7369255150554674,0.0,0.5545608890260845,9
162,74,185,False,10,8,0,5.0,112.24324324324321,0.41904697569156746,0.4305717619603267,0.4819047619047616,0.5772242512783053,74,4.342454728370221,0.0,0.1725382516492223,9
163,49,111,False,11,7,0,4.530612244897959,65.14285714285714,0.3968544189886006,0.46346555323590816,0.5020105820105819,0.5763330898466035,49,4.224242424242425,0.0,0.09930650563759016,9
164,61,114,False,11,7,0,3.737704918032787,77.75409836065575,0.3274367713088757,0.4090909090909091,0.42271062271062276,0.6132656201908281,61,4.441944847605225,0.0,0.15118790496759948,9
165,53,104,False,11,7,0,3.9245283018867925,67.22641509433961,0.2971226924994139,0.4485294117647059,0.5224338624338624,0.5356416420118343,53,4.296022201665125,0.0,0.213157894736841,9
166,53,97,False,11,7,0,3.660377358490566,54.9622641509434,0.353901448683233,0.4453125,0.5354875283446712,0.5665320437878626,53,4.076029567053855,0.0,0.08340565037122676,9
167,48,94,False,11,8,0,3.9166666666666665,47.20833333333334,0.28695749349460375,0.45918367346938777,0.5035087719298247,0.5569827976459936,48,3.893997445721584,0.0,0.3078403480880253,9
168,68,136,False,12,8,0,4.0,111.54411764705883,0.21522186822431874,0.38939670932358317,0.396771589991929,0.5760434688581314,68,4.7624007936507935,0.0,0.5012655705032387,9
169,47,83,False,10,8,0,3.5319148936170213,49.89361702127662,0.2853453985978963,0.411214953271028,0.40759330759330764,0.5126288285672812,47,4.002560819462228,0.0,0.5072721875927575,9
170,46,84,False,11,8,0,3.652173913043478,46.56521739130435,0.29167913961143965,0.4608433734939759,0.518918918918919,0.5280612244897959,46,3.8867924528301887,0.0,0.43919474116680324,9
171,53,97,False,12,7,0,3.660377358490566,73.9245283018868,0.31061108655234126,0.39204545454545453,0.43170995670995677,0.5345945371452865,53,4.473404255319149,0.0,0.3338707751104732,9
172,50,90,False,9,8,0,3.6,38.4,0.28131761880083805,0.38440111420612816,0.3940781440781442,0.49253086419753095,50,3.4521072796934864,0.0,0.3811193588050447,9
173,52,115,False,9,8,0,4.423076923076923,64.13461538461537,0.3278484798576548,0.4170124481327801,0.4525793650793652,0.5580718336483932,52,3.8358843537414966,0.0,0.3183523409363747,9
174,63,120,False,10,8,0,3.8095238095238093,76.36507936507937,0.25491983290212883,0.42677824267782427,0.4715633423180593,0.5846874999999999,63,4.35963687150838,0.0,0.42561099222885435,9
175,52,93,False,11,8,0,3.576923076923077,64.40384615384616,0.33528449086124856,0.375,0.3861018826135106,0.5398311943577292,52,4.235748792270531,0.0,0.32862678486119185,9
176,40,73,False,8,8,0,3.65,25.525,0.2871446248410602,0.45544554455445546,0.5434920634920635,0.49221242259335707,40,3.1862955032119915,0.0,0.3791852512637526,9
177,65,145,False,10,8,0,4.461538461538462,75.24615384615385,0.3491921747744752,0.4382530120481928,0.4516290726817044,0.570963139120095,65,4.058786741713571,0.0,0.45311791691599085,9
178,46,79,False,11,8,0,3.4347826086956523,43.54347826086956,0.25041505791985086,0.43973941368078173,0.4800420168067228,0.5424611440474282,46,4.002998500749626,0.0,0.5580874992639694,9
179,58,122,False,11,8,0,4.206896551724138,70.25862068965517,0.3088303416325006,0.4516728624535316,0.5060019841269843,0.5565036280569741,58,4.196078431372549,0.0,0.2948199620972828,9
180,61,119,False,13,6,0,3.901639344262295,98.31147540983606,0.27461262588367447,0.32926829268292684,0.34561403508771926,0.6164112703905092,61,4.627949183303086,0.0,0.24683544303797328,5
181,55,105,False,11,7,0,3.8181818181818183,80.63636363636364,0.24432730163203975,0.39473684210526316,0.43531746031745994,0.5964172335600908,55,4.617455138662317,0.0,0.2950620287034808,5
182,69,140,False,14,7,0,4.057971014492754,126.91304347826087,0.28489297246004236,0.44150943396226416,0.4746825396825397,0.6522704081632652,69,5.082517482517482,0.0,0.26807017543859896,5
183,61,123,False,11,7,0,4.032786885245901,93.40983606557377,0.31571962717610663,0.4,0.43920068027210885,0.6018243109260362,61,4.447065940713854,0.0,0.299764428739696,5
184,56,104,False,12,6,0,3.7142857142857144,91.94642857142857,0.267771020718434,0.4462809917355372,0.46266666666666667,0.6409948224852072,56,4.883107088989442,0.0,0.25801848749922696,5
185,51,94,False,11,8,0,3.6862745098039214,68.33333333333334,0.2459002862816699,0.4214876033057851,0.46596980255516857,0.527105024898144,51,4.367149758454106,0.0,0.22863216174798573,5
186,61,132,False,10,8,0,4.327868852459017,86.21311475409836,0.23907264198292116,0.44052044609665425,0.5147451963241437,0.5924586776859504,61,4.295112781954887,0.0,0.2016129032258044,5
187,45,77,False,10,7,0,3.422222222222222,57.266666666666666,0.25812568267223457,0.41379310344827586,0.4872180451127819,0.5516107269354023,45,4.303846153846154,0.0,0.39831379806703604,5
188,54,108,False,11,7,0,4.0,71.79629629629629,0.2842628930221274,0.43990384615384615,0.4539682539682539,0.5927211934156379,54,4.296768707482993,0.0,0.3998666370304508,5
189,48,88,False,9,8,0,3.6666666666666665,52.6875,0.29325937541537617,0.41839762611275966,0.46167247386759586,0.5608858471074379,48,4.0841463414634145,0.0,0.20760380190095284,5
190,55,104,False,10,7,0,3.7818181818181817,75.32727272727273,0.2799247547420967,0.392,0.413888888888889,0.5807137573964498,55,4.249411764705882,0.0,0.22018913323261136,5
191,69,138,False,13,8,0,4.0,112.3623188405797,0.21746195082265732,0.3821292775665399,0.3874316939890712,0.5898183154799411,69,4.725612686208554,0.0,0.407244021360575,5
192,48,92,False,12,8,0,3.8333333333333335,48.458333333333336,0.2624135981945878,0.4702702702702703,0.47261904761904777,0.5536980151228733,48,3.970625798212005,0.0,0.43402630462452413,5
193,59,129,False,10,7,0,4.372881355932203,66.45762711864407,0.38740922641107245,0.4277673545966229,0.45608465608465604,0.5841295595216633,59,3.9436936936936937,0.0,0.3863153277775887,5
194,57,113,False,9,7,0,3.9649122807017543,65.89473684210526,0.3416517678945652,0.4406047516198704,0.47509920634920627,0.5739682042446549,57,4.063621533442088,0.0,0.26572290554653066,5
195,53,88,False,10,7,0,3.3207547169811322,56.584905660377366,0.25191257205053236,0.4215686274509804,0.4530454042081949,0.5426136363636362,53,4.1701902748414374,0.0,0.34486071085494635,5
196,37,90,False,8,8,0,4.864864864864865,36.5945945945946,0.3971251254580419,0.48,0.5555102040816327,0.445679012345679,37,3.2756302521008402,0.0,0.3267637178051511,5
197,62,141,False,10,8,0,4.548387096774194,88.5322580645161,0.27259277463581105,0.4504950495049505,0.4724489795918368,0.5766058045369952,62,4.320629159104659,0.0,0.1973599187667308,5
198,59,101,False,10,7,0,3.4237288135593222,67.01694915254237,0.2920306761799577,0.3656509695290859,0.40466058763931095,0.5997941378296245,59,4.362244897959184,0.0,0.13192649011250326,5
199,55,102,False,13,8,0,3.709090909090909,83.85454545454546,0.251260284925449,0.4112903225806452,0.48869047619047623,0.5536332179930795,55,4.764897959183673,0.0,0.39360393603935917,5
200,57,110,False,12,8,0,3.8596491228070176,84.66666666666667,0.2749685231395078,0.41002277904328016,0.41540020263424515,0.5642561983471075,57,4.785098039215686,0.0,0.3357710758495758,5
201,65,138,False,14,8,0,4.246153846153846,108.6,0.2425570836923616,0.46766169154228854,0.5125313283208021,0.5617779878176853,65,4.988135593220339,0.0,0.5102375102375102,5
202,51,110,False,10,8,0,4.313725490196078,73.72549019607843,0.28226572837972036,0.3936651583710407,0.3889564336372847,0.5484297520661158,51,4.069387755102041,0.0,0.353091387448735,5
203,55,108,False,9,8,0,3.9272727272727272,62.21818181818182,0.23102424352393314,0.44036697247706424,0.5130456349206347,0.5742455418381343,55,4.033687943262412,0.0,0.3131281407035172,5
204,37,79,False,10,8,0,4.27027027027027,38.729729729729726,0.37443198933161365,0.48,0.5828125,0.4857394648293542,37,3.554367201426025,0.0,0.4131242261659105,5
205,55,95,False,12,7,0,3.4545454545454546,90.6181818181818,0.2532784540293539,0.44680851063829785,0.5017989417989417,0.6213850415512466,55,5.238095238095238,0.0,0.21826265843785359,5
206,52,101,False,10,7,0,3.8846153846153846,69.71153846153845,0.24282352928757162,0.3968253968253968,0.4348861283643891,0.602538966767964,52,4.213652482269503,0.0,0.1771485345255845,5
207,53,105,False,9,8,0,3.9622641509433962,74.75471698113208,0.22088035538051934,0.4326923076923077,0.48191489361702133,0.5684353741496599,53,4.369047619047619,0.0,0.2637275702110818,5
208,60,124,False,10,8,0,4.133333333333334,84.65000000000002,0.25809917378175845,0.403960396039604,0.4435185185185185,0.6103342872008325,60,4.298051948051948,0.0,0.11453330283855609,5
209,60,115,False,12,7,0,3.8333333333333335,94.46666666666665,0.3345456336312787,0.3787128712871287,0.4288265306122448,0.6108506616257088,60,4.6805194805194805,0.0,0.2622822572233232,5
210,57,100,False,12,7,0,3.508771929824561,79.33333333333333,0.25480760642656,0.35344827586206895,0.35562310030395144,0.5972499999999998,57,4.546666666666667,0.0,0.4022253787878774,5
211,49,90,False,9,7,0,3.673469387755102,40.57142857142858,0.2545108511418435,0.4041916167664671,0.43265306122448993,0.5400617283950618,49,3.6471371504660453,0.0,0.4142136742113277,5
212,55,123,False,11,8,0,4.472727272727273,88.23636363636363,0.3296291666788585,0.426,0.46022927689594334,0.599147332936744,55,4.3913347309573725,0.0,0.23039822720458666,5
213,56,114,False,9,8,0,4.071428571428571,82.94642857142857,0.26071776057519036,0.4206896551724138,0.46639194139194134,0.5877192982456139,56,4.370827285921625,0.0,0.2573289902280137,5
214,60,124,False,10,8,0,4.133333333333334,65.19999999999999,0.355436366477047,0.4364754098360656,0.49842687074829933,0.6167078563995837,60,4.032558139534884,0.0,0.2629417486220688,5
215,43,86,False,10,8,0,4.0,53.74418604651163,0.29733356786369614,0.47368421052631576,0.558043758043758,0.568415359653867,43,4.11455525606469,0.0,0.3528049678981159,5
216,52,102,False,11,8,0,3.923076923076923,57.5,0.30550898355287714,0.45036319612590797,0.5540420819490586,0.5566608996539794,52,4.157338965153115,0.0,0.1673260880452749,5
217,51,101,False,11,8,0,3.9607843137254903,58.72549019607843,0.36956561699703494,0.46919431279620855,0.5048809523809525,0.549014802470346,51,4.1626187961985215,0.0,0.34172581581179373,5
218,40,83,False,10,8,0,4.15,53.25,0.2802080260492234,0.4247787610619469,0.4826719576719577,0.5419509362752214,40,4.029871977240398,0.0,0.15827098919368182,5
219,53,102,False,12,7,0,3.849056603773585,84.45283018867924,0.2845211401549934,0.39344262295081966,0.42695035460992925,0.5673298731257208,53,4.510588235294118,0.0,0.31277834874957244,5
220,56,117,False,9,8,0,4.178571428571429,71.0,0.25090568088615084,0.46680497925311204,0.5379047619047621,0.5945284535028125,56,4.2457142857142856,0.0,0.14083277100781996,5
221,63,132,False,11,8,0,4.190476190476191,105.57142857142857,0.2418292479239953,0.4349442379182156,0.5003341687552215,0.6211260330578512,63,4.757627118644068,0.0,0.17453451194282252,5
222,58,110,False,10,8,0,3.793103448275862,70.67241379310344,0.2967844695753778,0.4874141876430206,0.544984802431611,0.5979752066115702,58,4.614638447971782,0.0,0.2616650427628025,5
223,49,96,False,11,8,0,3.9183673469387754,61.204081632653065,0.2912215063660764,0.42063492063492064,0.46927990708478523,0.5320638020833334,49,4.02929292929293,0.0,0.2879066912216078,5
224,55,98,False,12,6,0,3.5636363636363635,69.34545454545454,0.2913741573143735,0.45558739255014324,0.5608695652173914,0.5789254477301125,55,4.524953789279113,0.0,0.3272616053829948,5
225,64,125,False,10,7,0,3.90625,68.609375,0.32477626479054,0.4121212121212121,0.45049415992812214,0.598016,64,4.177279305354559,0.0,0.38023450586264573,5
226,54,113,False,10,8,0,4.185185185185185,61.666666666666664,0.28377045978103815,0.4406047516198704,0.5219858156028371,0.5755736549455712,54,3.9495128432240922,0.0,0.3068022984935541,5
227,47,100,False,8,8,0,4.25531914893617,46.382978723404264,0.38317269614031974,0.46308724832214765,0.5578571428571428,0.5086499999999999,47,3.531939605110337,0.0,0.14652058274780788,5
228,49,115,False,9,8,0,4.6938775510204085,61.857142857142854,0.35440344103605814,0.44970414201183434,0.5272256728778469,0.5510775047258979,49,3.803885291396855,0.0,0.2894013036434197,5
229,54,100,False,12,7,0,3.7037037037037037,82.0,0.2563817380379933,0.41208791208791207,0.4213250517598344,0.56895,54,4.76530612244898,0.0,0.2571492403932079,5
230,49,104,False,11,8,0,4.244897959183674,68.57142857142857,0.30509087988206857,0.46938775510204084,0.5229235880398673,0.5578309911242603,49,4.393939393939394,0.0,0.3890967612150482,5
231,45,87,False,10,7,0,3.8666666666666667,47.133333333333326,0.3036480753307399,0.4388059701492537,0.46340852130325827,0.531444048090897,45,3.8623481781376516,0.0,0.2643382352941171,5
232,51,107,False,9,8,0,4.196078431372549,66.84313725490196,0.2433386733305018,0.38799076212471134,0.4199275362318841,0.5443270154598655,51,4.022163120567376,0.0,0.2492439211258517,5
233,46,92,False,10,7,0,4.0,52.80434782608697,0.2976291434711626,0.41689373297002724,0.5019274376417234,0.5373345935727788,46,3.821138211382114,0.0,0.2635999802361778,5
234,59,103,False,10,7,0,3.4915254237288136,66.89830508474576,0.2637855588917416,0.4032258064516129,0.43748733535967577,0.5996795173908944,59,4.353440951571793,0.0,0.37596965064265964,5
235,53,109,False,10,8,0,4.113207547169812,58.339622641509415,0.2828882348229634,0.4430379746835443,0.47519379844961257,0.5318155037454759,53,3.860314523589269,0.0,0.22554799697656833,5
236,50,102,False,9,7,0,4.08,71.02,0.3886880046748115,0.41457286432160806,0.464021164021164,0.5815551710880431,50,4.148049645390071,0.0,0.2032063718982922,5
237,44,91,False,10,7,0,4.136363636363637,60.0,0.3031022518043361,0.49166666666666664,0.5895238095238098,0.5736626011351286,44,4.219512195121951,0.0,0.22205872048209555,5
238,64,143,False,10,8,0,4.46875,88.59375,0.3108954738440259,0.4182692307692308,0.46608187134502915,0.5894175754315614,64,4.203389830508475,0.0,0.24777975133215008,5
239,57,107,False,11,8,0,3.754385964912281,85.96491228070175,0.20761696019048032,0.4,0.4478937728937729,0.5939383352257839,57,4.555878084179971,0.0,0.37939269873763376,5
240,51,103,False,8,8,0,4.03921568627451,48.980392156862735,0.30067876486348194,0.44966442953020136,0.5277584204413476,0.5350174380243189,51,3.6405919661733614,0.0,0.06588672742937325,8
241,59,116,False,10,8,0,3.9322033898305087,70.28813559322033,0.2524512470741595,0.407098121085595,0.4298571428571429,0.5583754458977408,59,4.127450980392157,0.0,0.4001292824822226,8
242,71,161,False,11,7,0,4.535211267605634,107.38028169014083,0.34301494764252516,0.4076809453471196,0.43674484719260814,0.6069596080398133,71,4.448213478064225,0.0,0.3236908682992005,8
243,67,137,False,12,7,0,4.08955223880597,102.11940298507463,0.31763203432457965,0.4022346368715084,0.400726392251816,0.6010709148063296,67,4.618191433104178,0.0,0.33214017863230233,8
244,51,111,False,9,8,0,4.352941176470588,65.56862745098039,0.35953913008685656,0.44835164835164837,0.5098784194528876,0.5438681925168412,51,4.090573012939002,0.0,0.32417384338073235,8
245,50,98,False,10,8,0,3.92,56.80000000000001,0.3562678358576883,0.3923076923076923,0.4235326688815061,0.5213452728029988,50,3.8686868686868685,0.0,0.39058198044241904,8
246,46,92,False,10,8,0,4.0,49.32608695652173,0.35850657044604395,0.4126984126984127,0.3895238095238096,0.4868265595463138,46,3.7670731707317073,0.0,0.4237322108639009,8
247,58,117,False,12,8,0,4.0344827586206895,73.74137931034483,0.2683351233748925,0.4,0.3674136321195145,0.5439769157717875,58,4.2254901960784315,0.0,0.4871232876712339,8
248,60,125,False,10,8,0,4.166666666666667,83.1,0.34911777757976015,0.4098671726755218,0.424084249084249,0.5429119999999998,60,4.355316285329744,0.0,0.43980564204170075,8
249,51,118,False,10,8,0,4.627450980392157,70.86274509803921,0.34792167822339914,0.427734375,0.49547619047619046,0.5536124676817006,51,3.950204081632653,0.0,0.3100123102174809,8
250,61,137,False,9,8,0,4.491803278688525,83.88524590163935,0.3609484700822817,0.42786069651741293,0.4471781305114636,0.540172625073259,61,4.206140350877193,0.0,0.23055321538893567,8
251,63,143,False,11,8,0,4.5396825396825395,74.01587301587303,0.34235384880156355,0.4578488372093023,0.5442048517520216,0.5260159420998582,63,4.137954239569313,0.0,0.39126364503479716,8
252,62,157,False,9,8,0,5.064516129032258,65.08064516129032,0.38146789288100164,0.45465393794749404,0.5343033509700176,0.5015416446914682,62,3.717171717171717,0.0,0.3275519510129627,8
253,57,121,False,10,8,0,4.245614035087719,69.78947368421052,0.4069375385311165,0.4066797642436149,0.4554154995331466,0.5483915033126152,57,4.0,0.0,0.2677354963404201,8
254,55,125,False,10,8,0,4.545454545454546,67.39999999999999,0.31841805858856803,0.4411764705882353,0.5272108843537414,0.517728,55,3.9074509803921567,0.0,0.361620491651451,8
255,51,113,False,10,7,0,4.431372549019608,63.215686274509814,0.32770243806918986,0.4487704918032787,0.48693009118541025,0.5499256010650795,51,3.982423681776133,0.0,0.4333369671863089,8
256,63,128,False,10,8,0,4.063492063492063,86.38095238095238,0.2651388009113002,0.37649402390438247,0.42585630743525466,0.565521240234375,63,4.292196007259528,0.0,0.367559349783651,8
257,66,137,False,11,8,0,4.151515151515151,103.2121212121212,0.27191537377174185,0.37640449438202245,0.3751366120218579,0.5700623368320101,66,4.487967229902714,0.0,0.35477224225476595,8
258,47,92,False,9,8,0,3.9148936170212765,37.340425531914896,0.31318536290457627,0.4263959390862944,0.43721804511278206,0.5131734404536862,47,3.4858356940509916,0.0,0.38066095471236205,8
259,46,96,False,8,8,0,4.173913043478261,52.695652173913054,0.3482480814704532,0.43609022556390975,0.4843786295005809,0.534939236111111,46,3.6843853820598005,0.0,0.1340259074002817,8
260,52,91,False,10,7,0,3.5,53.11538461538461,0.3141038900889631,0.4114285714285714,0.4501742160278746,0.5550658133075717,52,4.058693244739756,0.0,0.36314152410575484,8
261,67,124,False,11,7,0,3.701492537313433,104.77611940298507,0.2394542791926898,0.3741935483870968,0.3930659983291562,0.5529071279916753,67,4.712321523003702,0.0,0.44193817878028385,8
262,61,110,False,11,7,0,3.6065573770491803,77.2950819672131,0.26762583310582394,0.3669064748201439,0.33134920634920645,0.534710743801653,61,4.294898672257163,0.0,0.5067264573991032,8
263,42,95,False,9,8,0,4.523809523809524,54.833333333333336,0.4499294831014344,0.45933014354066987,0.49845559845559856,0.4752908587257618,42,3.8085365853658537,0.0,0.2869796279893696,8
264,50,104,False,9,8,0,4.16,64.02000000000001,0.3069265647359511,0.3878048780487805,0.3948240165631471,0.5332377958579881,50,3.8377659574468086,0.0,0.35251353441608646,8
265,47,116,False,8,8,0,4.9361702127659575,51.1063829787234,0.44884137799504703,0.44021739130434784,0.5127705627705631,0.48398483947681326,47,3.426262626262626,0.0,0.190494153149753,8
266,61,127,False,10,8,0,4.163934426229508,78.6393442622951,0.30189600707584335,0.38636363636363635,0.39788858939802346,0.5366730733461467,61,4.114935064935065,0.0,0.4413007849564398,8
267,62,147,False,10,8,0,4.741935483870968,86.88709677419355,0.33234594683594315,0.41911764705882354,0.4586466165413531,0.5358415475033551,62,4.0435028248587574,0.0,0.26942321996078133,8
268,56,115,False,10,7,0,4.107142857142857,82.82142857142857,0.24368914784161463,0.41002277904328016,0.46419413919413915,0.577882797731569,56,4.365747460087083,0.0,0.2256396889526069,8
269,50,125,False,9,8,0,5.0,63.58,0.36527400976310714,0.4397905759162304,0.495966958211856,0.54848,50,3.703231292517007,0.0,0.21839193347738053,8
270,59,116,False,10,8,0,3.9322033898305087,70.86440677966101,0.29373227242407646,0.4085106382978723,0.44201680672268906,0.5536563614744353,59,4.150715900527506,0.0,0.40325257218718763,8
271,60,144,False,9,8,0,4.8,82.78333333333333,0.2890813100266027,0.4467153284671533,0.45441558441558444,0.5645736882716049,60,4.225324675324675,0.0,0.242452623398361,8
272,58,108,False,10,7,0,3.7241379310344827,56.448275862068975,0.335812524876345,0.38620689655172413,0.36783068783068795,0.5352794924554184,58,3.899911426040744,0.0,0.4470629616602189,8
273,55,115,False,10,8,0,4.181818181818182,71.25454545454546,0.3366203199885786,0.39439655172413796,0.4021379980563655,0.563100189035917,55,4.073725490196078,0.0,0.2895057431256539,8
274,60,126,False,10,8,0,4.2,82.03333333333333,0.2765661110709549,0.42524271844660194,0.4881834215167548,0.5829239103048627,60,4.196103896103896,0.0,0.26202097175425987,8
275,62,121,False,10,7,0,3.903225806451613,72.4032258064516,0.298070786641797,0.39634146341463417,0.447161172161172,0.5491428181135167,62,4.132588974180042,0.0,0.5038078500292916,8
276,58,124,False,11,8,0,4.275862068965517,76.7758620689655,0.36148168965578603,0.41398865784499056,0.45378151260504185,0.5386316337148804,58,4.231494920174166,0.0,0.27006715245034923,8
277,52,105,False,11,8,0,4.038461538461538,59.65384615384614,0.28122873005233395,0.43243243243243246,0.45968614718614725,0.5346485260770975,52,4.130171543895056,0.0,0.4329646876212658,8
278,56,115,False,10,7,0,4.107142857142857,67.25,0.3290698030478989,0.4240506329113924,0.45400202634245196,0.5697542533081286,56,4.071778140293638,0.0,0.3441798054344172,8
279,57,109,False,10,8,0,3.824561403508772,63.29824561403509,0.24261994028713108,0.40700218818380746,0.41808510638297874,0.539264371685885,57,4.068027210884353,0.0,0.4930232558139525,8
280,55,103,False,11,8,0,3.7454545454545456,79.19999999999996,0.3414221113947897,0.41842105263157897,0.4438923395445134,0.5971816382316901,55,4.553017944535074,0.0,0.234710530836626,8
281,46,106,False,9,8,0,4.608695652173913,54.304347826086946,0.3635353666812997,0.4532803180914513,0.5481997677119627,0.5117034531861873,46,3.7663344407530452,0.0,0.16861476485488416,8
282,49,101,False,9,7,0,4.122448979591836,53.775510204081634,0.3382658746073517,0.4024390243902439,0.4083333333333334,0.5398980492108617,49,3.7824709609292504,0.0,0.47077791213220505,8
283,60,123,False,10,7,0,4.1,93.04999999999998,0.2689620361635817,0.3875,0.4089947089947089,0.5706920483838985,60,4.4981203007518795,0.0,0.4036660689380354,8
284,52,116,False,10,8,0,4.461538461538462,74.92307692307692,0.37334992300983993,0.4540229885057471,0.5329192546583851,0.5294292508917954,52,4.180408163265306,0.0,0.40317460317460335,8
285,64,141,False,9,8,0,4.40625,77.96875,0.3390660942563648,0.4393700787401575,0.5349206349206347,0.5956692319299833,64,4.1265664160401005,0.0,0.27518616382416483,8
286,55,127,False,9,8,0,4.618181818181818,73.74545454545455,0.37289385092262517,0.4392857142857143,0.5001867413632121,0.5557381114762229,55,3.943396226415094,0.0,0.19860618347693856,8
287,52,107,False,10,8,0,4.115384615384615,66.75,0.28301684470482313,0.4490238611713666,0.518941798941799,0.5519696043322561,52,4.210915818686401,0.0,0.3247061548260099,8
288,45,97,False,8,8,0,4.311111111111111,49.622222222222234,0.30869125011290016,0.43884892086330934,0.4849404761904763,0.5294398979700287,45,3.5934959349593494,0.0,0.31074063951899544,8
289,49,108,False,10,8,0,4.408163265306122,60.387755102040806,0.4286734338406386,0.4194915254237288,0.4497231450719823,0.5329646776406035,49,3.858937198067633,0.0,0.21068548387096753,8
290,64,129,False,10,8,0,4.03125,74.765625,0.2937267442560514,0.40037593984962405,0.44206349206349205,0.568625683552671,64,4.107142857142857,0.0,0.22749794814116664,8
291,49,103,False,10,8,0,4.204081632653061,59.93877551020408,0.3327038682628316,0.43155452436194897,0.47210884353741484,0.5480252615703647,49,3.966666666666667,0.0,0.22294140340348764,8
292,59,133,False,9,8,0,4.508474576271187,68.0677966101695,0.33028635067147366,0.42992125984251967,0.5116246498599439,0.524676352535474,59,3.914368650217707,0.0,0.3447733388532403,8
293,62,128,False,9,8,0,4.129032258064516,80.19354838709677,0.4360299426952555,0.3870967741935484,0.40821661998132586,0.58526611328125,62,4.1152882205513786,0.0,0.13021832004574965,8
294,59,136,False,10,8,0,4.610169491525424,89.59322033898304,0.3939575303807176,0.424390243902439,0.48405211141060184,0.5439554498269897,59,4.31203007518797,0.0,0.25580580909230116,8
295,54,112,False,10,8,0,4.148148148148148,61.1111111111111,0.27692605456029845,0.4365904365904366,0.4750000000000002,0.5374282525510203,54,3.9177718832891246,0.0,0.35896733339422193,8
296,47,92,False,9,8,0,3.9148936170212765,54.1063829787234,0.32645168447984363,0.45081967213114754,0.5222996515679442,0.4972826086956523,47,3.9501160092807424,0.0,0.4848824188129893,8
297,52,104,False,8,7,0,4.0,53.36538461538461,0.3632447475741906,0.4019138755980861,0.4554112554112553,0.5508505917159764,52,3.7917505030181085,0.0,0.3866265965439527,8
298,51,114,False,10,8,0,4.470588235294118,57.78431372549019,0.3467405453280047,0.44271844660194176,0.5233862433862433,0.506578947368421,51,3.8445945945945947,0.0,0.26391735212374856,8
299,67,141,False,9,7,0,4.208955223880597,74.61194029850746,0.3257341522405679,0.4180327868852459,0.4872180451127818,0.5613148231980282,67,4.022370012091899,0.0,0.46477536648103285,8
300,58,112,False,10,7,0,3.8620689655172415,62.20689655172412,0.277964151310224,0.40397350993377484,0.4196428571428572,0.5499840561224488,58,3.9453061224489794,0.0,0.2863401035444072,0
301,67,127,False,11,7,0,3.791044776119403,98.85074626865674,0.2301224264430055,0.3773987206823028,0.39182539682539674,0.6054622109244219,67,4.619125683060109,0.0,0.4390782525204042,0
302,72,151,False,11,7,0,4.194444444444445,107.90277777777779,0.33261376803690257,0.3952702702702703,0.4416305916305915,0.584360335073023,72,4.512206148282098,0.0,0.3025497263382751,0
303,58,107,False,10,8,0,3.689655172413793,61.74137931034483,0.2540592775612092,0.45,0.44924242424242417,0.5441523277142108,58,4.306555863342567,0.0,0.35542168674698865,0
304,63,108,False,12,6,0,3.4285714285714284,90.28571428571429,0.16891374636795398,0.35795454545454547,0.3487654320987654,0.6163408779149518,63,4.83030303030303,0.0,0.4237550262913683,0
